cell_id,cell_id,avg_rsrp,lon,lat,cell_el_deg
cell_4_0,cell_4_0,-153.69430911786844,-73.99848664855423,40.79793246581257,12.0
cell_4_0,cell_4_0,-175.7283986652885,-73.97416879779323,40.81762099890794,12.0
cell_4_0,cell_4_0,-171.69345187570096,-73.97746533653446,40.80850641101492,12.0
cell_4_0,cell_4_0,-168.25841022838247,-73.99475695702876,40.77102616679724,12.0
cell_4_0,cell_4_0,-166.66928830234892,-73.99431583696234,40.8088496725353,12.0
cell_3_0,cell_3_0,-173.26900166116246,-73.9932501039113,40.82100516560226,12.0
cell_4_0,cell_4_0,-158.06780123262786,-73.9903048107403,40.79264530697855,12.0
cell_4_0,cell_4_0,-172.80469095564433,-73.98783336597035,40.81717991556621,12.0
cell_4_0,cell_4_0,-163.88099089390272,-73.98612824845894,40.79904131168778,12.0
cell_4_0,cell_4_0,-159.90352331218628,-74.01046160438655,40.77954941878124,12.0
cell_4_0,cell_4_0,-172.35312005241306,-73.9909141050139,40.81728762365047,12.0
cell_4_0,cell_4_0,-153.22293088753324,-74.0017249367406,40.7834870317361,12.0
cell_4_0,cell_4_0,-159.43325765364273,-73.99096477672383,40.79721000761208,12.0
cell_4_0,cell_4_0,-162.95121112410348,-73.98482070446506,40.79301249437248,12.0
cell_4_0,cell_4_0,-161.193325333507,-73.98891604005708,40.79745657834699,12.0
cell_4_0,cell_4_0,-157.48756963017024,-73.99297404411492,40.796925464657456,12.0
cell_4_0,cell_4_0,-162.22031646594763,-73.99052288668628,40.78148240738093,12.0
cell_3_0,cell_3_0,-171.5365865011663,-73.99359337945023,40.816492251435044,12.0
cell_3_0,cell_3_0,-160.48430186719102,-74.00680301133337,40.8068430402324,12.0
cell_4_0,cell_4_0,-160.19651642383997,-73.99533992546999,40.801634845629565,12.0
cell_2_0,cell_2_0,-165.29528733300168,-74.00176954909912,40.77073856671253,12.0
cell_4_0,cell_4_0,-171.85296144641552,-73.97433935339,40.80575954536109,12.0
cell_4_0,cell_4_0,-164.0927463291186,-73.98344436447486,40.78829029862212,12.0
cell_4_0,cell_4_0,-169.53949232195345,-73.9838603515785,40.808419738518054,12.0
cell_3_0,cell_3_0,-154.5823451578167,-74.00952666874345,40.800373986650456,12.0
cell_4_0,cell_4_0,-167.5909201761409,-73.98907394907506,40.80798747336049,12.0
cell_4_0,cell_4_0,-176.77191887015812,-73.96930198407853,40.81758006693578,12.0
cell_4_0,cell_4_0,-162.03483787329446,-73.98584181617626,40.79120834154705,12.0
cell_4_0,cell_4_0,-164.68612169746723,-73.99523338181854,40.77575056507419,12.0
cell_4_0,cell_4_0,-174.15040325447552,-73.97568162072739,40.81397230472654,12.0
cell_3_0,cell_3_0,-166.12997280963413,-74.0016283002096,40.81131743678538,12.0
cell_4_0,cell_4_0,-156.44783826703753,-73.9923519152494,40.78793700400048,12.0
cell_3_0,cell_3_0,-167.96339902150243,-73.99937157120836,40.81301730800883,12.0
cell_4_0,cell_4_0,-174.57935343186608,-73.98640849349711,40.820643406115806,12.0
cell_4_0,cell_4_0,-165.82851896861047,-73.98156476566145,40.785781769128164,12.0
cell_3_0,cell_3_0,-168.01178652076553,-73.99848997643343,40.812258515397914,12.0
cell_6_0,cell_6_0,-168.44855392449188,-73.98766084858488,40.76927086924912,12.0
cell_4_0,cell_4_0,-165.03448539947283,-73.99964300529032,40.77419930582966,12.0
cell_4_0,cell_4_0,-171.06347822991904,-73.98380018515941,40.81160081389426,12.0
cell_4_0,cell_4_0,-170.05142661707674,-73.99475622599934,40.81413920499001,12.0
cell_4_0,cell_4_0,-172.1133042594616,-73.97590078287901,40.80824498486695,12.0
cell_3_0,cell_3_0,-170.9632645221303,-73.99657464629391,40.81756605102471,12.0
cell_3_0,cell_3_0,-162.88458519248775,-74.0043994916116,40.80808850962885,12.0
cell_3_0,cell_3_0,-171.88625412567208,-73.99592849566169,40.819353939970526,12.0
cell_4_0,cell_4_0,-156.30770525388508,-74.01339131012588,40.78391516191872,12.0
cell_4_0,cell_4_0,-171.63100290676869,-73.98519273197326,40.8135618034155,12.0
cell_4_0,cell_4_0,-171.57189984020644,-73.98790226090918,40.81466737888264,12.0
cell_4_0,cell_4_0,-160.68440911285182,-74.01725732982945,40.78221600399985,12.0
cell_4_0,cell_4_0,-170.39015927217707,-73.9820819385006,40.80900286397302,12.0
cell_4_0,cell_4_0,-158.8284498025594,-74.01677666460778,40.784100139798184,12.0
cell_4_0,cell_4_0,-163.27380767934605,-73.98818475999445,40.78201859254893,12.0
cell_4_0,cell_4_0,-154.26534792468567,-73.99365402947626,40.79301514185348,12.0
cell_4_0,cell_4_0,-170.53300120695283,-73.97827187736536,40.80609066644303,12.0
cell_4_0,cell_4_0,-175.36466257725834,-73.97579134224982,40.81757504000184,12.0
cell_4_0,cell_4_0,-178.75311369643617,-73.96593165997359,40.82240873654001,12.0
cell_4_0,cell_4_0,-165.0783195627863,-73.9816683663902,40.790798267656065,12.0
cell_4_0,cell_4_0,-154.88847940346704,-74.00613275547502,40.782306863488756,12.0
cell_3_0,cell_3_0,-166.08688653365988,-74.00296042992422,40.81242024970293,12.0
cell_4_0,cell_4_0,-168.95642980447468,-73.98457424718724,40.8077214975433,12.0
cell_4_0,cell_4_0,-158.11454363684538,-73.99618732742096,40.782205923954976,12.0
cell_4_0,cell_4_0,-174.2483070137829,-73.97820671281394,40.81593281273846,12.0
cell_4_0,cell_4_0,-167.08760753709572,-73.97852080759918,40.792991704450195,12.0
cell_4_0,cell_4_0,-169.90877378904565,-73.97899311605117,40.80513653031692,12.0
cell_4_0,cell_4_0,-174.29547617266272,-73.97459357418713,40.81358487330425,12.0
cell_4_0,cell_4_0,-171.22797073400022,-73.97892093565468,40.80853777706422,12.0
cell_4_0,cell_4_0,-166.84798066860853,-73.98520267984759,40.7782774032779,12.0
cell_4_0,cell_4_0,-167.48210483053882,-73.98861547262713,40.77476083364794,12.0
cell_4_0,cell_4_0,-169.35954236513635,-73.97587587731554,40.798772295421706,12.0
cell_4_0,cell_4_0,-165.3050884207001,-73.99976913302385,40.77385853707358,12.0
cell_3_0,cell_3_0,-166.59146560045497,-74.00306781221953,40.81341193664519,12.0
cell_2_0,cell_2_0,-148.94389066714845,-74.01667578672755,40.76508707743149,12.0
cell_2_0,cell_2_0,-164.33201686546147,-73.99794950043699,40.75975454636327,12.0
cell_2_0,cell_2_0,-162.4415759419436,-74.01033372766953,40.77231732398834,12.0
cell_2_0,cell_2_0,-159.23593709422806,-74.02076455339188,40.74770905838144,12.0
cell_9_0,cell_9_0,-164.22495155306308,-74.02172286006072,40.776947697469815,12.0
cell_2_0,cell_2_0,-164.54721331568135,-73.99887953632634,40.765114530421606,12.0
cell_2_0,cell_2_0,-136.27706259037342,-74.02223628834214,40.75765335193857,12.0
cell_2_0,cell_2_0,-137.50361524692192,-74.02205935644129,40.761861938951476,12.0
cell_2_0,cell_2_0,-131.4557448544808,-74.0209217578341,40.76129089276152,12.0
cell_2_0,cell_2_0,-158.4788423703816,-74.00504900643276,40.76085086553072,12.0
cell_2_0,cell_2_0,-156.26866631942653,-74.0069754302249,40.75925278672248,12.0
cell_2_0,cell_2_0,-154.52296203095432,-74.02309860431306,40.76791268825015,12.0
cell_2_0,cell_2_0,-156.62911169530747,-74.0067047998875,40.75873419921008,12.0
cell_10_0,cell_10_0,-160.3345824987826,-74.02997979738674,40.74765069629504,12.0
cell_9_0,cell_9_0,-161.68368325867016,-74.0298796950134,40.77826962642114,12.0
cell_9_0,cell_9_0,-173.99246582802624,-74.061044347245,40.79131071019281,12.0
cell_9_0,cell_9_0,-159.33367535221828,-74.04387966171736,40.77647265961916,12.0
cell_9_0,cell_9_0,-169.12894103260078,-74.06494264945705,40.77475774200079,12.0
cell_3_0,cell_3_0,-177.4999083054774,-74.07274578334416,40.79466545853798,12.0
cell_10_0,cell_10_0,-143.12510553043595,-74.04184121370729,40.76180697557246,12.0
cell_8_0,cell_8_0,-164.3275984479769,-74.02935390476331,40.74156593452174,12.0
cell_9_0,cell_9_0,-160.19847982658558,-74.03760435144954,40.7782065925369,12.0
cell_3_0,cell_3_0,-169.4725054991301,-74.04802574371107,40.788620888681194,12.0
cell_9_0,cell_9_0,-172.76322231494925,-74.06802428918807,40.78286914668025,12.0
cell_10_0,cell_10_0,-149.51139184546753,-74.03864882957095,40.75258928192893,12.0
cell_10_0,cell_10_0,-145.19066745035207,-74.03214811852102,40.76023604714796,12.0
cell_8_0,cell_8_0,-165.52107679896287,-74.02936843207776,40.739181579108084,12.0
cell_9_0,cell_9_0,-151.53851423233198,-74.02874991370868,40.76833368802763,12.0
cell_10_0,cell_10_0,-135.77762003362292,-74.04125112964431,40.758004967449665,12.0
cell_9_0,cell_9_0,-159.09523607757035,-74.03235115433901,40.77666789744577,12.0
cell_10_0,cell_10_0,-122.37445429252557,-74.0383894691073,40.75781044864308,12.0
cell_10_0,cell_10_0,-154.22369286982092,-74.03161816717939,40.751846132988476,12.0
cell_3_0,cell_3_0,-176.50245612765963,-74.06958415215335,40.79575674431244,12.0
cell_3_0,cell_3_0,-171.29418166520935,-74.05460783067865,40.79322441019031,12.0
cell_10_0,cell_10_0,-143.1512898929658,-74.0423511912136,40.76139324837583,12.0
cell_9_0,cell_9_0,-157.41684456225903,-74.04962093168547,40.77066382352431,12.0
cell_9_0,cell_9_0,-148.0061504065479,-74.04063243913072,40.77069594731366,12.0
cell_8_0,cell_8_0,-160.0493253122084,-74.03242049058987,40.74609847982598,12.0
cell_10_0,cell_10_0,-124.54092328958878,-74.03927159673277,40.75802189475176,12.0
cell_10_0,cell_10_0,-135.05623789020746,-74.03542868980982,40.76017553998053,12.0
cell_10_0,cell_10_0,-143.61466843710758,-74.03313369820839,40.76082636005175,12.0
cell_3_0,cell_3_0,-175.62231062857205,-74.06712876035549,40.799636907013436,12.0
cell_9_0,cell_9_0,-166.72867277627267,-74.04030094240892,40.78487403565408,12.0
cell_9_0,cell_9_0,-150.69035973436897,-74.02858950540644,40.76474549557756,12.0
cell_9_0,cell_9_0,-162.00122474835206,-74.03032512197657,40.778735330475726,12.0
cell_8_0,cell_8_0,-160.8316616375842,-74.0320513538855,40.745002250491396,12.0
cell_9_0,cell_9_0,-168.11445803256393,-74.04487975711838,40.78609314654588,12.0
cell_9_0,cell_9_0,-165.74747526330466,-74.05719702279575,40.77597264985991,12.0
cell_9_0,cell_9_0,-171.40259604787093,-74.06781114514163,40.77860121348924,12.0
cell_9_0,cell_9_0,-164.14445887806107,-74.05132246118981,40.77815147474158,12.0
cell_10_0,cell_10_0,-155.3675687063817,-74.03259489898979,40.750626386614584,12.0
cell_10_0,cell_10_0,-147.9483618361214,-74.03407454508384,40.75407404114768,12.0
cell_9_0,cell_9_0,-167.12742873977072,-74.05126608498303,40.782549672259215,12.0
cell_8_0,cell_8_0,-154.0593157066777,-74.03706654465334,40.74866354761431,12.0
cell_10_0,cell_10_0,-150.35325018596444,-74.04639032736718,40.760892294308746,12.0
cell_9_0,cell_9_0,-152.68474860093872,-74.04729533416493,40.76755688308421,12.0
cell_10_0,cell_10_0,-145.17289360485995,-74.03496380019998,40.75476726815189,12.0
cell_9_0,cell_9_0,-168.62461254988955,-74.06108864877113,40.77838055689761,12.0
cell_9_0,cell_9_0,-160.63096912972836,-74.04976046455832,40.774642083683005,12.0
cell_10_0,cell_10_0,-142.47996036484125,-74.04316088420364,40.757958418912864,12.0
cell_10_0,cell_10_0,-147.978432212666,-74.04399153423496,40.76230443214935,12.0
cell_9_0,cell_9_0,-151.79240881570945,-74.03933659179759,40.772694471385606,12.0
cell_10_0,cell_10_0,-133.98350228803753,-74.03850935607933,40.75660415129203,12.0
cell_10_0,cell_10_0,-149.51686974143638,-74.0461011611705,40.76037643302188,12.0
cell_9_0,cell_9_0,-173.6424282315004,-74.06895467760435,40.784768483683045,12.0
cell_9_0,cell_9_0,-169.88826926193852,-74.05310975221465,40.78634056320753,12.0
cell_10_0,cell_10_0,-150.94768408555694,-74.03702806855294,40.75200131526493,12.0
cell_10_0,cell_10_0,-139.0361845316877,-74.04202241064382,40.75983148339773,12.0
cell_8_0,cell_8_0,-162.03769404753223,-74.03145471227127,40.743447431690306,12.0
cell_9_0,cell_9_0,-174.79707793728744,-74.07292922435245,40.784800630663305,12.0
cell_10_0,cell_10_0,-150.0025417963975,-74.03181485074158,40.75444932035373,12.0
cell_10_0,cell_10_0,-155.313851250323,-74.02890253045176,40.75286077769371,12.0
cell_10_0,cell_10_0,-153.13667559020354,-74.02916369006371,40.7546565698763,12.0
cell_8_0,cell_8_0,-164.6452489917742,-74.02879674371374,40.74158671187481,12.0
cell_9_0,cell_9_0,-152.9177469267375,-74.03283362581979,40.772567926557024,12.0
cell_10_0,cell_10_0,-150.8383270487641,-74.03218458796562,40.75367006182311,12.0
cell_9_0,cell_9_0,-171.48526130447442,-74.06566378056012,40.78136688157997,12.0
cell_9_0,cell_9_0,-136.5187730285864,-74.040542054515,40.76428316472326,12.0
cell_2_0,cell_2_0,-151.88422083586875,-74.02905419407777,40.76181121142345,12.0
cell_9_0,cell_9_0,-168.42655587885505,-74.05851988913365,40.78031661429375,12.0
cell_9_0,cell_9_0,-158.31517883000424,-74.0386704554303,40.77669555577842,12.0
cell_10_0,cell_10_0,-151.42186628550834,-74.03369184033896,40.75256552435955,12.0
cell_9_0,cell_9_0,-170.63269049869277,-74.06326972780641,40.781342768541386,12.0
cell_3_0,cell_3_0,-172.45927866407675,-74.05727215708045,40.792674868024825,12.0
cell_3_0,cell_3_0,-177.19130409341153,-74.07208489457308,40.80159478991645,12.0
cell_8_0,cell_8_0,-163.24231587659006,-74.02977219331771,40.74334667316768,12.0
cell_8_0,cell_8_0,-155.63344417464884,-74.03571229612804,40.74932002233542,12.0
cell_9_0,cell_9_0,-154.0868618314563,-74.04860286153716,40.766108288339595,12.0
cell_10_0,cell_10_0,-155.02223508917015,-74.03387560079439,40.750423691450266,12.0
cell_8_0,cell_8_0,-165.04667503681208,-74.0284541474364,40.74113995424575,12.0
cell_9_0,cell_9_0,-159.8943502277919,-74.02887661752395,40.77611678588928,12.0
cell_10_0,cell_10_0,-133.2889066669704,-74.04062044761831,40.757858288118975,12.0
cell_9_0,cell_9_0,-155.67090393958864,-74.04859696583166,40.76967942013292,12.0
cell_9_0,cell_9_0,-154.49648543269697,-74.03219082406794,40.77328220373907,12.0
cell_9_0,cell_9_0,-162.4453711166247,-74.0549884326678,40.77177750949018,12.0
cell_9_0,cell_9_0,-174.8856569597882,-74.06619230619599,40.7906819812285,12.0
cell_3_0,cell_3_0,-173.42947007740878,-74.05921904549272,40.79102072345699,12.0
cell_9_0,cell_9_0,-158.04359764289256,-74.04244233359377,40.77586568718766,12.0
cell_9_0,cell_9_0,-169.00453245685281,-74.06426771834907,40.775419725944005,12.0
cell_10_0,cell_10_0,-144.10555077944358,-74.04385969456169,40.75848001028899,12.0
cell_9_0,cell_9_0,-165.88364858739345,-74.04995750219489,40.78131784364201,12.0
cell_3_0,cell_3_0,-171.50263523276573,-74.05543321832405,40.794302604997014,12.0
cell_10_0,cell_10_0,-152.77902449344293,-74.04774903738328,40.76142187210357,12.0
cell_9_0,cell_9_0,-169.01484958767355,-74.06370999625771,40.77627853884326,12.0
cell_10_0,cell_10_0,-148.88608510916518,-74.03344654595466,40.753962762944504,12.0
cell_9_0,cell_9_0,-168.64503328585084,-74.06303943899287,40.77607623826633,12.0
cell_9_0,cell_9_0,-152.06949263763482,-74.04661502254781,40.76295968643238,12.0
cell_3_0,cell_3_0,-175.5513286178085,-74.06690305664652,40.799017102347804,12.0
cell_9_0,cell_9_0,-130.38473837802462,-74.0364706597598,40.763946528072005,12.0
cell_10_0,cell_10_0,-129.68071412813924,-74.0389977118542,40.75728341061736,12.0
cell_8_0,cell_8_0,-157.67441073111337,-74.03480736668993,40.74642838376245,12.0
cell_9_0,cell_9_0,-161.06763461991625,-74.02740685860515,40.77657776693213,12.0
cell_9_0,cell_9_0,-171.40394390162288,-74.06559325835543,40.78120033343844,12.0
cell_10_0,cell_10_0,-112.25288886907067,-74.03769848566527,40.75928761882237,12.0
cell_10_0,cell_10_0,-160.2015724372132,-74.03166898985604,40.74715837346508,12.0
cell_9_0,cell_9_0,-164.67881336075996,-74.03263898958564,40.782145514072404,12.0
cell_3_0,cell_3_0,-174.51340799742877,-74.06311076256128,40.79364655430474,12.0
cell_9_0,cell_9_0,-172.7722870646615,-74.06536351221956,40.78530463823369,12.0
cell_10_0,cell_10_0,-144.75531526605164,-74.03746082870188,40.75428149373306,12.0
cell_9_0,cell_9_0,-151.40356945434417,-74.04649879076455,40.7637233616829,12.0
cell_10_0,cell_10_0,-152.49905734005063,-74.04735265575029,40.76180448891296,12.0
cell_8_0,cell_8_0,-152.67922892710297,-74.03786000059394,40.74970557467884,12.0
cell_10_0,cell_10_0,-135.32154826064212,-74.03664908507523,40.76104269025236,12.0
cell_3_0,cell_3_0,-170.225322625131,-74.04957272326581,40.78830290044917,12.0
cell_9_0,cell_9_0,-147.0755078438582,-74.03123845319982,40.76806392429798,12.0
cell_9_0,cell_9_0,-173.675719008252,-74.06068430565853,40.790712970274534,12.0
cell_10_0,cell_10_0,-141.8918590585423,-74.04302172701428,40.75947676656977,12.0
cell_10_0,cell_10_0,-150.8147311608853,-74.03062938073052,40.75501254026933,12.0
cell_3_0,cell_3_0,-171.80458295777618,-74.05464123968332,40.79032131765491,12.0
cell_10_0,cell_10_0,-154.47247829568562,-74.02987418581924,40.752787057146335,12.0
cell_10_0,cell_10_0,-133.33608465556452,-74.03820263907845,40.75667710769532,12.0
cell_9_0,cell_9_0,-164.29527919222335,-74.04878758838544,40.77972218481323,12.0
cell_10_0,cell_10_0,-151.83935348067223,-74.03084891615768,40.754020827968446,12.0
cell_10_0,cell_10_0,-143.6530165424906,-74.04366273478733,40.75937987772239,12.0
cell_10_0,cell_10_0,-142.38378927937714,-74.03518426981812,40.755593636355826,12.0
cell_10_0,cell_10_0,-135.28146400823928,-74.04114927610247,40.75803110008781,12.0
cell_3_0,cell_3_0,-173.28318470445546,-74.05991688173361,40.7944319599701,12.0
cell_9_0,cell_9_0,-166.75583679587578,-74.0554988342237,40.77942824455563,12.0
cell_10_0,cell_10_0,-145.63990119410937,-74.04397527896117,40.76074821140661,12.0
cell_9_0,cell_9_0,-141.4637880971107,-74.03350381083267,40.767712714639956,12.0
cell_10_0,cell_10_0,-137.73243771332983,-74.03473967630335,40.76021064978508,12.0
cell_9_0,cell_9_0,-166.47305328671501,-74.05744557664899,40.777222501910224,12.0
cell_9_0,cell_9_0,-165.1282738844521,-74.02848088535491,40.78167681317744,12.0
cell_8_0,cell_8_0,-158.0200192788353,-74.03408700147496,40.74729443763199,12.0
cell_10_0,cell_10_0,-147.28422718449787,-74.03095420131754,40.7590526808011,12.0
cell_9_0,cell_9_0,-154.9693747092984,-74.04915487144672,40.76419152895954,12.0
cell_9_0,cell_9_0,-152.6593119723039,-74.04752041661409,40.7644596164648,12.0
cell_8_0,cell_8_0,-155.5092575451601,-74.03595555501236,40.74856616134128,12.0
cell_3_0,cell_3_0,-175.84863669765974,-74.06763988811488,40.79668506645361,12.0
cell_8_0,cell_8_0,-153.17807019464618,-74.037495183483,40.750347285042636,12.0
cell_9_0,cell_9_0,-154.7364562591627,-74.04905970783004,40.76641176328514,12.0
cell_10_0,cell_10_0,-150.28251210283855,-74.0366510143946,40.752339472282,12.0
cell_3_0,cell_3_0,-174.34155609150372,-74.06242805586082,40.79294356596925,12.0
cell_9_0,cell_9_0,-145.7561645802707,-74.03498344634673,40.77007798701127,12.0
cell_9_0,cell_9_0,-169.5313428271981,-74.05075341966344,40.786647795866266,12.0
cell_9_0,cell_9_0,-166.87615547266785,-74.05187452419217,40.781865049297615,12.0
cell_8_0,cell_8_0,-157.46675324746022,-74.03447130463124,40.74772638626082,12.0
cell_4_0,cell_4_0,-153.3023692943127,-73.99655376195423,40.786000229098725,12.0
cell_4_0,cell_4_0,-138.57646676814196,-74.00777675695772,40.78919851889983,12.0
cell_4_0,cell_4_0,-173.0732355806394,-73.97313210737953,40.808463277787546,12.0
cell_2_0,cell_2_0,-168.56922754718423,-73.99236928520045,40.766453448850704,12.0
cell_3_0,cell_3_0,-168.74451506398123,-73.99715473184537,40.81264220526941,12.0
cell_4_0,cell_4_0,-154.49462563501004,-74.01249356512778,40.784785483161365,12.0
cell_4_0,cell_4_0,-155.57388428152842,-73.99282916463844,40.788630293770666,12.0
cell_4_0,cell_4_0,-160.7159703921053,-73.99383078320011,40.78097936497925,12.0
cell_4_0,cell_4_0,-164.22380701449578,-73.99048809874299,40.80364781577251,12.0
cell_4_0,cell_4_0,-174.20098848691364,-73.98010175565973,40.81690573429114,12.0
cell_4_0,cell_4_0,-165.45109418214136,-73.98806635524679,40.803839186143485,12.0
cell_3_0,cell_3_0,-171.04548160974682,-73.99606893376821,40.81736365966396,12.0
cell_4_0,cell_4_0,-171.20802964371364,-73.9871146307912,40.813603326713995,12.0
cell_2_0,cell_2_0,-166.8216160708102,-73.99966655319258,40.77173912013354,12.0
cell_4_0,cell_4_0,-146.53320006599034,-74.01141102313173,40.79192984133163,12.0
cell_4_0,cell_4_0,-134.74812154384978,-74.00319597982758,40.793240221708835,12.0
cell_4_0,cell_4_0,-174.88094135164553,-73.97620730342614,40.81643622496,12.0
cell_4_0,cell_4_0,-176.56032704066416,-73.97721444406845,40.82188705711583,12.0
cell_4_0,cell_4_0,-167.821439732559,-73.99709576299774,40.811231645378285,12.0
cell_4_0,cell_4_0,-164.59714727044997,-74.0071623452915,40.77437108074541,12.0
cell_4_0,cell_4_0,-154.3339964296626,-73.99918586237494,40.79867810272832,12.0
cell_4_0,cell_4_0,-163.22203754267497,-74.01197875427471,40.776748682682175,12.0
cell_4_0,cell_4_0,-147.42322008020147,-74.009235504062,40.786922222042904,12.0
cell_4_0,cell_4_0,-164.84687026169127,-74.00099893908452,40.774216262796315,12.0
cell_4_0,cell_4_0,-175.80907151084122,-73.98569169786445,40.82341338550121,12.0
cell_3_0,cell_3_0,-174.5571660261779,-73.99186413462408,40.82365959880354,12.0
cell_4_0,cell_4_0,-172.27540210584732,-73.97599764124415,40.808812802906466,12.0
cell_4_0,cell_4_0,-170.15615059755777,-73.97840154418171,40.80518514870155,12.0
cell_3_0,cell_3_0,-174.18970885326584,-73.99037889285238,40.82144448886826,12.0
cell_4_0,cell_4_0,-155.1311916721628,-74.01590952597658,40.788003012141566,12.0
cell_4_0,cell_4_0,-166.46713570911788,-73.98295189113442,40.8008544939171,12.0
cell_3_0,cell_3_0,-171.954545456216,-73.99526565231406,40.819029051457115,12.0
cell_4_0,cell_4_0,-165.91543601292767,-73.99213901115431,40.806938241579616,12.0
cell_4_0,cell_4_0,-169.38779291340347,-73.97614835197425,40.79946018190822,12.0
cell_4_0,cell_4_0,-162.25430086922785,-73.98559474046749,40.79038766664053,12.0
cell_4_0,cell_4_0,-155.83252905466884,-73.99934253717659,40.78257551756139,12.0
cell_4_0,cell_4_0,-158.20553037345633,-74.00116848717943,40.801924304992696,12.0
cell_4_0,cell_4_0,-159.0691786110472,-74.00374231554459,40.77943852427536,12.0
cell_4_0,cell_4_0,-175.92853624413914,-73.97408247841943,40.81818020867165,12.0
cell_6_0,cell_6_0,-168.41017026581494,-73.9879854075824,40.77326571210345,12.0
cell_4_0,cell_4_0,-159.40142769343507,-73.99109774575908,40.797330871407446,12.0
cell_4_0,cell_4_0,-170.36590938577746,-73.97878310279933,40.80615025491214,12.0
cell_4_0,cell_4_0,-166.71746274515098,-73.99293353041558,40.77389944464096,12.0
cell_2_0,cell_2_0,-166.54723870255214,-73.99771983570331,40.768913631220656,12.0
cell_4_0,cell_4_0,-143.86104582479993,-74.00953541834598,40.78888154915898,12.0
cell_3_0,cell_3_0,-173.5046560637534,-73.9941477279689,40.82229157874416,12.0
cell_4_0,cell_4_0,-158.25257961717557,-73.99198319986931,40.785567855215035,12.0
cell_3_0,cell_3_0,-158.44244209466697,-74.00716876763528,40.80385745065758,12.0
cell_6_0,cell_6_0,-167.0665690063623,-73.98477889242557,40.777720693907405,12.0
cell_4_0,cell_4_0,-164.42981047079957,-73.99182274782608,40.77758729146378,12.0
cell_4_0,cell_4_0,-161.871132237443,-74.017901954722,40.78119587536098,12.0
cell_3_0,cell_3_0,-157.51185911186474,-74.00769965310275,40.802984606407264,12.0
cell_4_0,cell_4_0,-167.2467578412992,-73.98634323394131,40.80569599823657,12.0
cell_4_0,cell_4_0,-160.26487924237705,-73.99357403900916,40.781644609088154,12.0
cell_4_0,cell_4_0,-175.75038297148342,-73.97362942598812,40.817327290272374,12.0
cell_4_0,cell_4_0,-177.35407195800633,-73.97115640225651,40.82089155506042,12.0
cell_4_0,cell_4_0,-157.36423479026817,-73.99968123276794,40.80094323125995,12.0
cell_4_0,cell_4_0,-164.52668200905367,-73.98472964535937,40.783791900850005,12.0
cell_6_0,cell_6_0,-166.6358539544977,-73.98292026843593,40.780230003523855,12.0
cell_4_0,cell_4_0,-162.66977948359937,-73.98688704400911,40.79745975517019,12.0
cell_3_0,cell_3_0,-162.72747160156626,-74.00364311449209,40.80682280190586,12.0
cell_4_0,cell_4_0,-162.39747256254344,-73.99535189725776,40.80394836983392,12.0
cell_4_0,cell_4_0,-176.79160369764776,-73.97324893908421,40.82036329921084,12.0
cell_4_0,cell_4_0,-166.5954130872928,-73.99881292190302,40.77241514628907,12.0
cell_4_0,cell_4_0,-161.54976707256105,-74.01796726079128,40.7816711210208,12.0
cell_4_0,cell_4_0,-169.97743729301692,-73.97931641023445,40.80565183400251,12.0
cell_4_0,cell_4_0,-147.60955913732676,-73.9999612777377,40.786950247669076,12.0
cell_4_0,cell_4_0,-174.92228465985448,-73.980616427138,40.819046955987595,12.0
cell_4_0,cell_4_0,-157.8384644149109,-73.99119535428072,40.794742961599454,12.0
cell_4_0,cell_4_0,-174.06260164826364,-73.98915590832291,40.82036214308773,12.0
cell_4_0,cell_4_0,-167.33881251921224,-73.99395661541129,40.772633047544986,12.0
cell_3_0,cell_3_0,-165.05955896315174,-74.00171281120163,40.80921981739966,12.0
cell_4_0,cell_4_0,-171.57121265915973,-73.98747744875692,40.81448930770116,12.0
cell_3_0,cell_3_0,-154.5445198691167,-74.00972153349053,40.80137202725897,12.0
cell_4_0,cell_4_0,-174.803566383826,-73.976474562241,40.81638674663985,12.0
cell_4_0,cell_4_0,-166.4635415448376,-73.98036168254463,40.786117056180665,12.0
cell_4_0,cell_4_0,-168.0987742271044,-73.99571911516692,40.771005573370374,12.0
cell_4_0,cell_4_0,-171.7152036026609,-73.97427899211844,40.80522169475128,12.0
cell_4_0,cell_4_0,-177.42822862609523,-73.97557777208718,40.8236815272772,12.0
cell_4_0,cell_4_0,-166.03435331614844,-73.98024067135077,40.792581940924215,12.0
cell_4_0,cell_4_0,-176.2198480973679,-73.97093396451999,40.81691814648183,12.0
cell_4_0,cell_4_0,-170.4880615125735,-73.98034219288559,40.80787770984432,12.0
cell_3_0,cell_3_0,-169.92904279092227,-73.99933488615521,40.817258386653876,12.0
cell_4_0,cell_4_0,-168.35859167292523,-73.99580551955384,40.811717656759974,12.0
cell_4_0,cell_4_0,-168.6797491520694,-73.98969330036277,40.810112007530776,12.0
cell_4_0,cell_4_0,-176.22625662020448,-73.9770376665224,40.820813979358995,12.0
cell_4_0,cell_4_0,-152.22248415298836,-74.01453906051566,40.79178571641718,12.0
cell_4_0,cell_4_0,-165.7682696260021,-73.98085106102411,40.79381661759631,12.0
cell_4_0,cell_4_0,-164.2046388451934,-73.98832139368022,40.78032601156256,12.0
cell_4_0,cell_4_0,-154.21808416173764,-74.01381156491746,40.78614576513837,12.0
